GAS_ZONES,TIMESERIES,gas_import_ref_quantity,gas_export_ref_quantity
MD,20421118,0,0
VT,20421118,26626.8323224867,0
WA,20421118,665195.259020983,89370.9653751943
TX,20421118,2095.93836670463,7640921.09425937
LA,20421118,0,0
GA,20421118,0,0
MI,20421118,55400.4848020929,2210678.9490307
FL,20421118,0,0
MN,20421118,624415.460995407,0
AZ,20421118,0,433322.96960203
MT,20421118,751662.990855229,0
MA,20421118,0,0
NY,20421118,343947.204260915,0
MS,20421118,0,0
ID,20421118,1581572.39040883,0
NH,20421118,195869.452202023,0
CA,20421118,0,567276.941767247
ME,20421118,111433.135278306,0
ND,20421118,902149.799991074,0
GA,20421119,0,0
ID,20421119,1581572.39040883,0
WA,20421119,665195.259020983,89370.9653751943
FL,20421119,0,0
NY,20421119,343947.204260915,0
AZ,20421119,0,433322.96960203
LA,20421119,0,0
MI,20421119,55400.4848020929,2210678.9490307
MN,20421119,624415.460995407,0
MS,20421119,0,0
MD,20421119,0,0
CA,20421119,0,567276.941767247
TX,20421119,2095.93836670463,7640921.09425937
NH,20421119,195869.452202023,0
MT,20421119,751662.990855229,0
VT,20421119,26626.8323224867,0
ND,20421119,902149.799991074,0
MA,20421119,0,0
ME,20421119,111433.135278306,0
MS,20421102,0,0
WA,20421102,665195.259020983,89370.9653751943
MI,20421102,55400.4848020929,2210678.9490307
ME,20421102,111433.135278306,0
MA,20421102,0,0
MN,20421102,624415.460995407,0
LA,20421102,0,0
ID,20421102,1581572.39040883,0
VT,20421102,26626.8323224867,0
NY,20421102,343947.204260915,0
NH,20421102,195869.452202023,0
MD,20421102,0,0
AZ,20421102,0,433322.96960203
FL,20421102,0,0
ND,20421102,902149.799991074,0
MT,20421102,751662.990855229,0
GA,20421102,0,0
TX,20421102,2095.93836670463,7640921.09425937
CA,20421102,0,567276.941767247
TX,20421120,2095.93836670463,7640921.09425937
AZ,20421120,0,433322.96960203
MI,20421120,55400.4848020929,2210678.9490307
ME,20421120,111433.135278306,0
ND,20421120,902149.799991074,0
CA,20421120,0,567276.941767247
VT,20421120,26626.8323224867,0
MS,20421120,0,0
MD,20421120,0,0
NY,20421120,343947.204260915,0
NH,20421120,195869.452202023,0
MN,20421120,624415.460995407,0
LA,20421120,0,0
MA,20421120,0,0
FL,20421120,0,0
WA,20421120,665195.259020983,89370.9653751943
MT,20421120,751662.990855229,0
GA,20421120,0,0
ID,20421120,1581572.39040883,0
FL,20421121,0,0
GA,20421121,0,0
AZ,20421121,0,433322.96960203
MD,20421121,0,0
MI,20421121,55400.4848020929,2210678.9490307
MA,20421121,0,0
VT,20421121,26626.8323224867,0
ND,20421121,902149.799991074,0
CA,20421121,0,567276.941767247
LA,20421121,0,0
MT,20421121,751662.990855229,0
ME,20421121,111433.135278306,0
NY,20421121,343947.204260915,0
WA,20421121,665195.259020983,89370.9653751943
NH,20421121,195869.452202023,0
ID,20421121,1581572.39040883,0
TX,20421121,2095.93836670463,7640921.09425937
MS,20421121,0,0
MN,20421121,624415.460995407,0
MT,20421122,751662.990855229,0
FL,20421122,0,0
TX,20421122,2095.93836670463,7640921.09425937
GA,20421122,0,0
NY,20421122,343947.204260915,0
VT,20421122,26626.8323224867,0
MD,20421122,0,0
ND,20421122,902149.799991074,0
AZ,20421122,0,433322.96960203
MI,20421122,55400.4848020929,2210678.9490307
CA,20421122,0,567276.941767247
LA,20421122,0,0
NH,20421122,195869.452202023,0
MN,20421122,624415.460995407,0
WA,20421122,665195.259020983,89370.9653751943
ME,20421122,111433.135278306,0
MA,20421122,0,0
MS,20421122,0,0
ID,20421122,1581572.39040883,0
ND,20421123,902149.799991074,0
MS,20421123,0,0
NY,20421123,343947.204260915,0
VT,20421123,26626.8323224867,0
LA,20421123,0,0
MD,20421123,0,0
FL,20421123,0,0
TX,20421123,2095.93836670463,7640921.09425937
MN,20421123,624415.460995407,0
AZ,20421123,0,433322.96960203
WA,20421123,665195.259020983,89370.9653751943
GA,20421123,0,0
ME,20421123,111433.135278306,0
MA,20421123,0,0
NH,20421123,195869.452202023,0
CA,20421123,0,567276.941767247
MI,20421123,55400.4848020929,2210678.9490307
ID,20421123,1581572.39040883,0
MT,20421123,751662.990855229,0
CA,20421124,0,567276.941767247
ND,20421124,902149.799991074,0
GA,20421124,0,0
FL,20421124,0,0
WA,20421124,665195.259020983,89370.9653751943
MI,20421124,55400.4848020929,2210678.9490307
AZ,20421124,0,433322.96960203
LA,20421124,0,0
VT,20421124,26626.8323224867,0
MS,20421124,0,0
NH,20421124,195869.452202023,0
ME,20421124,111433.135278306,0
ID,20421124,1581572.39040883,0
MN,20421124,624415.460995407,0
NY,20421124,343947.204260915,0
TX,20421124,2095.93836670463,7640921.09425937
MA,20421124,0,0
MD,20421124,0,0
MT,20421124,751662.990855229,0
ND,20421125,902149.799991074,0
NY,20421125,343947.204260915,0
MD,20421125,0,0
MT,20421125,751662.990855229,0
VT,20421125,26626.8323224867,0
TX,20421125,2095.93836670463,7640921.09425937
LA,20421125,0,0
ID,20421125,1581572.39040883,0
MA,20421125,0,0
MN,20421125,624415.460995407,0
FL,20421125,0,0
ME,20421125,111433.135278306,0
WA,20421125,665195.259020983,89370.9653751943
MI,20421125,55400.4848020929,2210678.9490307
AZ,20421125,0,433322.96960203
GA,20421125,0,0
MS,20421125,0,0
NH,20421125,195869.452202023,0
CA,20421125,0,567276.941767247
MI,20421126,55400.4848020929,2210678.9490307
MD,20421126,0,0
ME,20421126,111433.135278306,0
GA,20421126,0,0
LA,20421126,0,0
TX,20421126,2095.93836670463,7640921.09425937
CA,20421126,0,567276.941767247
MT,20421126,751662.990855229,0
VT,20421126,26626.8323224867,0
ND,20421126,902149.799991074,0
MA,20421126,0,0
MS,20421126,0,0
MN,20421126,624415.460995407,0
NH,20421126,195869.452202023,0
NY,20421126,343947.204260915,0
AZ,20421126,0,433322.96960203
WA,20421126,665195.259020983,89370.9653751943
ID,20421126,1581572.39040883,0
FL,20421126,0,0
ID,20421127,1581572.39040883,0
LA,20421127,0,0
FL,20421127,0,0
GA,20421127,0,0
MT,20421127,751662.990855229,0
MS,20421127,0,0
WA,20421127,665195.259020983,89370.9653751943
MI,20421127,55400.4848020929,2210678.9490307
CA,20421127,0,567276.941767247
TX,20421127,2095.93836670463,7640921.09425937
VT,20421127,26626.8323224867,0
MD,20421127,0,0
ND,20421127,902149.799991074,0
MN,20421127,624415.460995407,0
MA,20421127,0,0
NY,20421127,343947.204260915,0
NH,20421127,195869.452202023,0
ME,20421127,111433.135278306,0
AZ,20421127,0,433322.96960203
MN,20421128,624415.460995407,0
ME,20421128,111433.135278306,0
ND,20421128,902149.799991074,0
MD,20421128,0,0
CA,20421128,0,567276.941767247
WA,20421128,665195.259020983,89370.9653751943
ID,20421128,1581572.39040883,0
MT,20421128,751662.990855229,0
NH,20421128,195869.452202023,0
AZ,20421128,0,433322.96960203
GA,20421128,0,0
VT,20421128,26626.8323224867,0
FL,20421128,0,0
NY,20421128,343947.204260915,0
MS,20421128,0,0
MI,20421128,55400.4848020929,2210678.9490307
TX,20421128,2095.93836670463,7640921.09425937
MA,20421128,0,0
LA,20421128,0,0
ID,20421129,1581572.39040883,0
NY,20421129,343947.204260915,0
FL,20421129,0,0
GA,20421129,0,0
MN,20421129,624415.460995407,0
MS,20421129,0,0
CA,20421129,0,567276.941767247
NH,20421129,195869.452202023,0
ME,20421129,111433.135278306,0
MI,20421129,55400.4848020929,2210678.9490307
LA,20421129,0,0
MD,20421129,0,0
VT,20421129,26626.8323224867,0
MT,20421129,751662.990855229,0
WA,20421129,665195.259020983,89370.9653751943
ND,20421129,902149.799991074,0
TX,20421129,2095.93836670463,7640921.09425937
AZ,20421129,0,433322.96960203
MA,20421129,0,0
MI,20421103,55400.4848020929,2210678.9490307
MD,20421103,0,0
TX,20421103,2095.93836670463,7640921.09425937
WA,20421103,665195.259020983,89370.9653751943
NY,20421103,343947.204260915,0
MT,20421103,751662.990855229,0
MS,20421103,0,0
GA,20421103,0,0
FL,20421103,0,0
AZ,20421103,0,433322.96960203
ME,20421103,111433.135278306,0
NH,20421103,195869.452202023,0
LA,20421103,0,0
ND,20421103,902149.799991074,0
ID,20421103,1581572.39040883,0
MN,20421103,624415.460995407,0
VT,20421103,26626.8323224867,0
MA,20421103,0,0
CA,20421103,0,567276.941767247
TX,20421130,2095.93836670463,7640921.09425937
NH,20421130,195869.452202023,0
ND,20421130,902149.799991074,0
VT,20421130,26626.8323224867,0
AZ,20421130,0,433322.96960203
ME,20421130,111433.135278306,0
GA,20421130,0,0
MA,20421130,0,0
FL,20421130,0,0
MI,20421130,55400.4848020929,2210678.9490307
MT,20421130,751662.990855229,0
MD,20421130,0,0
MS,20421130,0,0
ID,20421130,1581572.39040883,0
WA,20421130,665195.259020983,89370.9653751943
NY,20421130,343947.204260915,0
MN,20421130,624415.460995407,0
CA,20421130,0,567276.941767247
LA,20421130,0,0
VT,20421104,26626.8323224867,0
WA,20421104,665195.259020983,89370.9653751943
MN,20421104,624415.460995407,0
MI,20421104,55400.4848020929,2210678.9490307
FL,20421104,0,0
ID,20421104,1581572.39040883,0
CA,20421104,0,567276.941767247
TX,20421104,2095.93836670463,7640921.09425937
LA,20421104,0,0
ND,20421104,902149.799991074,0
MD,20421104,0,0
MT,20421104,751662.990855229,0
NY,20421104,343947.204260915,0
NH,20421104,195869.452202023,0
MS,20421104,0,0
GA,20421104,0,0
MA,20421104,0,0
AZ,20421104,0,433322.96960203
ME,20421104,111433.135278306,0
ND,20421105,902149.799991074,0
GA,20421105,0,0
MT,20421105,751662.990855229,0
NH,20421105,195869.452202023,0
MI,20421105,55400.4848020929,2210678.9490307
MD,20421105,0,0
LA,20421105,0,0
MA,20421105,0,0
TX,20421105,2095.93836670463,7640921.09425937
ME,20421105,111433.135278306,0
FL,20421105,0,0
ID,20421105,1581572.39040883,0
MS,20421105,0,0
CA,20421105,0,567276.941767247
NY,20421105,343947.204260915,0
AZ,20421105,0,433322.96960203
MN,20421105,624415.460995407,0
VT,20421105,26626.8323224867,0
WA,20421105,665195.259020983,89370.9653751943
WA,20421106,665195.259020983,89370.9653751943
MI,20421106,55400.4848020929,2210678.9490307
MS,20421106,0,0
MA,20421106,0,0
MT,20421106,751662.990855229,0
ME,20421106,111433.135278306,0
AZ,20421106,0,433322.96960203
MN,20421106,624415.460995407,0
LA,20421106,0,0
FL,20421106,0,0
GA,20421106,0,0
NY,20421106,343947.204260915,0
VT,20421106,26626.8323224867,0
MD,20421106,0,0
NH,20421106,195869.452202023,0
CA,20421106,0,567276.941767247
ID,20421106,1581572.39040883,0
TX,20421106,2095.93836670463,7640921.09425937
ND,20421106,902149.799991074,0
CA,20421107,0,567276.941767247
GA,20421107,0,0
MA,20421107,0,0
TX,20421107,2095.93836670463,7640921.09425937
MI,20421107,55400.4848020929,2210678.9490307
WA,20421107,665195.259020983,89370.9653751943
NY,20421107,343947.204260915,0
MN,20421107,624415.460995407,0
LA,20421107,0,0
FL,20421107,0,0
MT,20421107,751662.990855229,0
ME,20421107,111433.135278306,0
ND,20421107,902149.799991074,0
ID,20421107,1581572.39040883,0
VT,20421107,26626.8323224867,0
MS,20421107,0,0
MD,20421107,0,0
AZ,20421107,0,433322.96960203
NH,20421107,195869.452202023,0
WA,20421108,665195.259020983,89370.9653751943
MI,20421108,55400.4848020929,2210678.9490307
ND,20421108,902149.799991074,0
MD,20421108,0,0
GA,20421108,0,0
MN,20421108,624415.460995407,0
VT,20421108,26626.8323224867,0
ME,20421108,111433.135278306,0
CA,20421108,0,567276.941767247
AZ,20421108,0,433322.96960203
MA,20421108,0,0
LA,20421108,0,0
NY,20421108,343947.204260915,0
MT,20421108,751662.990855229,0
TX,20421108,2095.93836670463,7640921.09425937
NH,20421108,195869.452202023,0
MS,20421108,0,0
ID,20421108,1581572.39040883,0
FL,20421108,0,0
TX,20421109,2095.93836670463,7640921.09425937
MA,20421109,0,0
CA,20421109,0,567276.941767247
WA,20421109,665195.259020983,89370.9653751943
ND,20421109,902149.799991074,0
FL,20421109,0,0
GA,20421109,0,0
MT,20421109,751662.990855229,0
NY,20421109,343947.204260915,0
MN,20421109,624415.460995407,0
ME,20421109,111433.135278306,0
VT,20421109,26626.8323224867,0
LA,20421109,0,0
MS,20421109,0,0
MI,20421109,55400.4848020929,2210678.9490307
ID,20421109,1581572.39040883,0
AZ,20421109,0,433322.96960203
MD,20421109,0,0
NH,20421109,195869.452202023,0
MA,20421201,0,0
AZ,20421201,0,422614.953766272
GA,20421201,0,0
VT,20421201,30540.2616079295,0
MI,20421201,63542.8682830278,2156645.53569076
MS,20421201,0,0
FL,20421201,0,0
ND,20421201,1034741.59327622,0
TX,20421201,2403.98501999797,7454161.70616958
NH,20421201,224657.001584069,0
MD,20421201,0,0
ID,20421201,1814021.05853097,0
LA,20421201,0,0
MT,20421201,862137.264534119,0
WA,20421201,762961.098218909,87186.5603014388
NY,20421201,394498.206554346,0
ME,20421201,127810.813617406,0
CA,20421201,0,553404.219133446
MN,20421201,716187.765028699,0
CA,20421210,0,553404.219133446
MT,20421210,862137.264534119,0
FL,20421210,0,0
MA,20421210,0,0
MN,20421210,716187.765028699,0
AZ,20421210,0,422614.953766272
MD,20421210,0,0
NY,20421210,394498.206554346,0
GA,20421210,0,0
ND,20421210,1034741.59327622,0
TX,20421210,2403.98501999797,7454161.70616958
ME,20421210,127810.813617406,0
LA,20421210,0,0
VT,20421210,30540.2616079295,0
MS,20421210,0,0
WA,20421210,762961.098218909,87186.5603014388
MI,20421210,63542.8682830278,2156645.53569076
NH,20421210,224657.001584069,0
ID,20421210,1814021.05853097,0
MD,20421211,0,0
ND,20421211,1034741.59327622,0
ID,20421211,1814021.05853097,0
AZ,20421211,0,422614.953766272
VT,20421211,30540.2616079295,0
MA,20421211,0,0
MI,20421211,63542.8682830278,2156645.53569076
MT,20421211,862137.264534119,0
WA,20421211,762961.098218909,87186.5603014388
MS,20421211,0,0
CA,20421211,0,553404.219133446
MN,20421211,716187.765028699,0
NH,20421211,224657.001584069,0
FL,20421211,0,0
ME,20421211,127810.813617406,0
LA,20421211,0,0
TX,20421211,2403.98501999797,7454161.70616958
NY,20421211,394498.206554346,0
GA,20421211,0,0
AZ,20421212,0,422614.953766272
MS,20421212,0,0
MD,20421212,0,0
FL,20421212,0,0
CA,20421212,0,553404.219133446
ID,20421212,1814021.05853097,0
MN,20421212,716187.765028699,0
NH,20421212,224657.001584069,0
VT,20421212,30540.2616079295,0
LA,20421212,0,0
ND,20421212,1034741.59327622,0
MI,20421212,63542.8682830278,2156645.53569076
TX,20421212,2403.98501999797,7454161.70616958
NY,20421212,394498.206554346,0
WA,20421212,762961.098218909,87186.5603014388
MT,20421212,862137.264534119,0
MA,20421212,0,0
ME,20421212,127810.813617406,0
GA,20421212,0,0
FL,20421213,0,0
NH,20421213,224657.001584069,0
MS,20421213,0,0
MA,20421213,0,0
AZ,20421213,0,422614.953766272
VT,20421213,30540.2616079295,0
MI,20421213,63542.8682830278,2156645.53569076
LA,20421213,0,0
ME,20421213,127810.813617406,0
MN,20421213,716187.765028699,0
ID,20421213,1814021.05853097,0
MD,20421213,0,0
GA,20421213,0,0
CA,20421213,0,553404.219133446
ND,20421213,1034741.59327622,0
TX,20421213,2403.98501999797,7454161.70616958
MT,20421213,862137.264534119,0
NY,20421213,394498.206554346,0
WA,20421213,762961.098218909,87186.5603014388
MT,20421214,862137.264534119,0
TX,20421214,2403.98501999797,7454161.70616958
MS,20421214,0,0
NH,20421214,224657.001584069,0
MI,20421214,63542.8682830278,2156645.53569076
MA,20421214,0,0
LA,20421214,0,0
MN,20421214,716187.765028699,0
WA,20421214,762961.098218909,87186.5603014388
AZ,20421214,0,422614.953766272
ND,20421214,1034741.59327622,0
CA,20421214,0,553404.219133446
VT,20421214,30540.2616079295,0
ME,20421214,127810.813617406,0
MD,20421214,0,0
ID,20421214,1814021.05853097,0
GA,20421214,0,0
NY,20421214,394498.206554346,0
FL,20421214,0,0
AZ,20421215,0,422614.953766272
TX,20421215,2403.98501999797,7454161.70616958
MA,20421215,0,0
ID,20421215,1814021.05853097,0
VT,20421215,30540.2616079295,0
FL,20421215,0,0
MI,20421215,63542.8682830278,2156645.53569076
MT,20421215,862137.264534119,0
WA,20421215,762961.098218909,87186.5603014388
ME,20421215,127810.813617406,0
MS,20421215,0,0
NH,20421215,224657.001584069,0
LA,20421215,0,0
CA,20421215,0,553404.219133446
NY,20421215,394498.206554346,0
MN,20421215,716187.765028699,0
ND,20421215,1034741.59327622,0
MD,20421215,0,0
GA,20421215,0,0
MS,20421216,0,0
ID,20421216,1814021.05853097,0
TX,20421216,2403.98501999797,7454161.70616958
MA,20421216,0,0
LA,20421216,0,0
MI,20421216,63542.8682830278,2156645.53569076
NH,20421216,224657.001584069,0
MT,20421216,862137.264534119,0
GA,20421216,0,0
FL,20421216,0,0
ME,20421216,127810.813617406,0
NY,20421216,394498.206554346,0
CA,20421216,0,553404.219133446
MN,20421216,716187.765028699,0
WA,20421216,762961.098218909,87186.5603014388
MD,20421216,0,0
AZ,20421216,0,422614.953766272
ND,20421216,1034741.59327622,0
VT,20421216,30540.2616079295,0
AZ,20421217,0,422614.953766272
NH,20421217,224657.001584069,0
NY,20421217,394498.206554346,0
GA,20421217,0,0
MS,20421217,0,0
MA,20421217,0,0
CA,20421217,0,553404.219133446
FL,20421217,0,0
MI,20421217,63542.8682830278,2156645.53569076
TX,20421217,2403.98501999797,7454161.70616958
ND,20421217,1034741.59327622,0
MN,20421217,716187.765028699,0
ME,20421217,127810.813617406,0
VT,20421217,30540.2616079295,0
ID,20421217,1814021.05853097,0
LA,20421217,0,0
MT,20421217,862137.264534119,0
WA,20421217,762961.098218909,87186.5603014388
MD,20421217,0,0
MA,20421218,0,0
WA,20421218,762961.098218909,87186.5603014388
NH,20421218,224657.001584069,0
FL,20421218,0,0
GA,20421218,0,0
MS,20421218,0,0
MD,20421218,0,0
VT,20421218,30540.2616079295,0
LA,20421218,0,0
TX,20421218,2403.98501999797,7454161.70616958
MI,20421218,63542.8682830278,2156645.53569076
AZ,20421218,0,422614.953766272
MN,20421218,716187.765028699,0
ME,20421218,127810.813617406,0
ND,20421218,1034741.59327622,0
MT,20421218,862137.264534119,0
CA,20421218,0,553404.219133446
ID,20421218,1814021.05853097,0
NY,20421218,394498.206554346,0
GA,20421219,0,0
NY,20421219,394498.206554346,0
WA,20421219,762961.098218909,87186.5603014388
MA,20421219,0,0
NH,20421219,224657.001584069,0
LA,20421219,0,0
ME,20421219,127810.813617406,0
MI,20421219,63542.8682830278,2156645.53569076
MN,20421219,716187.765028699,0
ID,20421219,1814021.05853097,0
CA,20421219,0,553404.219133446
FL,20421219,0,0
VT,20421219,30540.2616079295,0
MS,20421219,0,0
AZ,20421219,0,422614.953766272
ND,20421219,1034741.59327622,0
TX,20421219,2403.98501999797,7454161.70616958
MT,20421219,862137.264534119,0
MD,20421219,0,0
ND,20421202,1034741.59327622,0
MT,20421202,862137.264534119,0
NH,20421202,224657.001584069,0
ID,20421202,1814021.05853097,0
WA,20421202,762961.098218909,87186.5603014388
AZ,20421202,0,422614.953766272
FL,20421202,0,0
GA,20421202,0,0
VT,20421202,30540.2616079295,0
TX,20421202,2403.98501999797,7454161.70616958
MD,20421202,0,0
MS,20421202,0,0
ME,20421202,127810.813617406,0
CA,20421202,0,553404.219133446
LA,20421202,0,0
MI,20421202,63542.8682830278,2156645.53569076
NY,20421202,394498.206554346,0
MA,20421202,0,0
MN,20421202,716187.765028699,0
GA,20421220,0,0
AZ,20421220,0,422614.953766272
NH,20421220,224657.001584069,0
ND,20421220,1034741.59327622,0
MA,20421220,0,0
FL,20421220,0,0
MT,20421220,862137.264534119,0
TX,20421220,2403.98501999797,7454161.70616958
MN,20421220,716187.765028699,0
CA,20421220,0,553404.219133446
NY,20421220,394498.206554346,0
VT,20421220,30540.2616079295,0
MI,20421220,63542.8682830278,2156645.53569076
ID,20421220,1814021.05853097,0
MD,20421220,0,0
LA,20421220,0,0
WA,20421220,762961.098218909,87186.5603014388
ME,20421220,127810.813617406,0
MS,20421220,0,0
FL,20421221,0,0
WA,20421221,762961.098218909,87186.5603014388
TX,20421221,2403.98501999797,7454161.70616958
VT,20421221,30540.2616079295,0
MS,20421221,0,0
AZ,20421221,0,422614.953766272
MA,20421221,0,0
MD,20421221,0,0
NH,20421221,224657.001584069,0
ME,20421221,127810.813617406,0
NY,20421221,394498.206554346,0
LA,20421221,0,0
MN,20421221,716187.765028699,0
CA,20421221,0,553404.219133446
GA,20421221,0,0
MT,20421221,862137.264534119,0
ND,20421221,1034741.59327622,0
MI,20421221,63542.8682830278,2156645.53569076
ID,20421221,1814021.05853097,0
MI,20421222,63542.8682830278,2156645.53569076
ND,20421222,1034741.59327622,0
WA,20421222,762961.098218909,87186.5603014388
MA,20421222,0,0
FL,20421222,0,0
LA,20421222,0,0
MN,20421222,716187.765028699,0
NH,20421222,224657.001584069,0
ME,20421222,127810.813617406,0
AZ,20421222,0,422614.953766272
MS,20421222,0,0
NY,20421222,394498.206554346,0
GA,20421222,0,0
ID,20421222,1814021.05853097,0
TX,20421222,2403.98501999797,7454161.70616958
CA,20421222,0,553404.219133446
MT,20421222,862137.264534119,0
MD,20421222,0,0
VT,20421222,30540.2616079295,0
MS,20421223,0,0
ND,20421223,1034741.59327622,0
NH,20421223,224657.001584069,0
GA,20421223,0,0
TX,20421223,2403.98501999797,7454161.70616958
MI,20421223,63542.8682830278,2156645.53569076
MT,20421223,862137.264534119,0
CA,20421223,0,553404.219133446
FL,20421223,0,0
NY,20421223,394498.206554346,0
VT,20421223,30540.2616079295,0
ME,20421223,127810.813617406,0
WA,20421223,762961.098218909,87186.5603014388
MA,20421223,0,0
AZ,20421223,0,422614.953766272
MN,20421223,716187.765028699,0
MD,20421223,0,0
ID,20421223,1814021.05853097,0
LA,20421223,0,0
ME,20421224,127810.813617406,0
NH,20421224,224657.001584069,0
WA,20421224,762961.098218909,87186.5603014388
ND,20421224,1034741.59327622,0
ID,20421224,1814021.05853097,0
MS,20421224,0,0
MA,20421224,0,0
LA,20421224,0,0
MD,20421224,0,0
VT,20421224,30540.2616079295,0
GA,20421224,0,0
FL,20421224,0,0
TX,20421224,2403.98501999797,7454161.70616958
MT,20421224,862137.264534119,0
NY,20421224,394498.206554346,0
MI,20421224,63542.8682830278,2156645.53569076
MN,20421224,716187.765028699,0
CA,20421224,0,553404.219133446
AZ,20421224,0,422614.953766272
LA,20421225,0,0
ND,20421225,1034741.59327622,0
MN,20421225,716187.765028699,0
FL,20421225,0,0
AZ,20421225,0,422614.953766272
NH,20421225,224657.001584069,0
WA,20421225,762961.098218909,87186.5603014388
ID,20421225,1814021.05853097,0
GA,20421225,0,0
TX,20421225,2403.98501999797,7454161.70616958
MI,20421225,63542.8682830278,2156645.53569076
MA,20421225,0,0
VT,20421225,30540.2616079295,0
MS,20421225,0,0
MT,20421225,862137.264534119,0
ME,20421225,127810.813617406,0
NY,20421225,394498.206554346,0
CA,20421225,0,553404.219133446
MD,20421225,0,0
MD,20421226,0,0
MN,20421226,716187.765028699,0
FL,20421226,0,0
NH,20421226,224657.001584069,0
MS,20421226,0,0
LA,20421226,0,0
ND,20421226,1034741.59327622,0
ME,20421226,127810.813617406,0
ID,20421226,1814021.05853097,0
MA,20421226,0,0
AZ,20421226,0,422614.953766272
WA,20421226,762961.098218909,87186.5603014388
GA,20421226,0,0
MT,20421226,862137.264534119,0
TX,20421226,2403.98501999797,7454161.70616958
MI,20421226,63542.8682830278,2156645.53569076
VT,20421226,30540.2616079295,0
NY,20421226,394498.206554346,0
CA,20421226,0,553404.219133446
NY,20421227,394498.206554346,0
TX,20421227,2403.98501999797,7454161.70616958
ID,20421227,1814021.05853097,0
ME,20421227,127810.813617406,0
ND,20421227,1034741.59327622,0
VT,20421227,30540.2616079295,0
AZ,20421227,0,422614.953766272
CA,20421227,0,553404.219133446
FL,20421227,0,0
MI,20421227,63542.8682830278,2156645.53569076
MT,20421227,862137.264534119,0
MA,20421227,0,0
MS,20421227,0,0
WA,20421227,762961.098218909,87186.5603014388
GA,20421227,0,0
MD,20421227,0,0
MN,20421227,716187.765028699,0
NH,20421227,224657.001584069,0
LA,20421227,0,0
GA,20421228,0,0
TX,20421228,2403.98501999797,7454161.70616958
ND,20421228,1034741.59327622,0
MS,20421228,0,0
ME,20421228,127810.813617406,0
NY,20421228,394498.206554346,0
NH,20421228,224657.001584069,0
MI,20421228,63542.8682830278,2156645.53569076
LA,20421228,0,0
WA,20421228,762961.098218909,87186.5603014388
MT,20421228,862137.264534119,0
FL,20421228,0,0
ID,20421228,1814021.05853097,0
VT,20421228,30540.2616079295,0
CA,20421228,0,553404.219133446
MD,20421228,0,0
AZ,20421228,0,422614.953766272
MA,20421228,0,0
MN,20421228,716187.765028699,0
MI,20421229,63542.8682830278,2156645.53569076
ID,20421229,1814021.05853097,0
TX,20421229,2403.98501999797,7454161.70616958
GA,20421229,0,0
AZ,20421229,0,422614.953766272
LA,20421229,0,0
MT,20421229,862137.264534119,0
VT,20421229,30540.2616079295,0
NH,20421229,224657.001584069,0
ND,20421229,1034741.59327622,0
MS,20421229,0,0
MD,20421229,0,0
NY,20421229,394498.206554346,0
ME,20421229,127810.813617406,0
FL,20421229,0,0
WA,20421229,762961.098218909,87186.5603014388
MA,20421229,0,0
CA,20421229,0,553404.219133446
MN,20421229,716187.765028699,0
ND,20421203,1034741.59327622,0
FL,20421203,0,0
TX,20421203,2403.98501999797,7454161.70616958
AZ,20421203,0,422614.953766272
ID,20421203,1814021.05853097,0
NY,20421203,394498.206554346,0
WA,20421203,762961.098218909,87186.5603014388
CA,20421203,0,553404.219133446
MN,20421203,716187.765028699,0
MT,20421203,862137.264534119,0
NH,20421203,224657.001584069,0
MD,20421203,0,0
LA,20421203,0,0
MA,20421203,0,0
MS,20421203,0,0
ME,20421203,127810.813617406,0
VT,20421203,30540.2616079295,0
GA,20421203,0,0
MI,20421203,63542.8682830278,2156645.53569076
AZ,20421230,0,422614.953766272
GA,20421230,0,0
ID,20421230,1814021.05853097,0
LA,20421230,0,0
MT,20421230,862137.264534119,0
MS,20421230,0,0
NY,20421230,394498.206554346,0
MD,20421230,0,0
FL,20421230,0,0
ND,20421230,1034741.59327622,0
NH,20421230,224657.001584069,0
ME,20421230,127810.813617406,0
MN,20421230,716187.765028699,0
WA,20421230,762961.098218909,87186.5603014388
VT,20421230,30540.2616079295,0
MI,20421230,63542.8682830278,2156645.53569076
TX,20421230,2403.98501999797,7454161.70616958
MA,20421230,0,0
CA,20421230,0,553404.219133446
GA,20421231,0,0
MS,20421231,0,0
MN,20421231,716187.765028699,0
LA,20421231,0,0
ME,20421231,127810.813617406,0
MA,20421231,0,0
MD,20421231,0,0
CA,20421231,0,553404.219133446
NY,20421231,394498.206554346,0
FL,20421231,0,0
WA,20421231,762961.098218909,87186.5603014388
VT,20421231,30540.2616079295,0
MT,20421231,862137.264534119,0
AZ,20421231,0,422614.953766272
TX,20421231,2403.98501999797,7454161.70616958
MI,20421231,63542.8682830278,2156645.53569076
ND,20421231,1034741.59327622,0
ID,20421231,1814021.05853097,0
NH,20421231,224657.001584069,0
MD,20421204,0,0
MS,20421204,0,0
CA,20421204,0,553404.219133446
GA,20421204,0,0
AZ,20421204,0,422614.953766272
ID,20421204,1814021.05853097,0
TX,20421204,2403.98501999797,7454161.70616958
VT,20421204,30540.2616079295,0
MA,20421204,0,0
ME,20421204,127810.813617406,0
NH,20421204,224657.001584069,0
FL,20421204,0,0
NY,20421204,394498.206554346,0
ND,20421204,1034741.59327622,0
MI,20421204,63542.8682830278,2156645.53569076
MN,20421204,716187.765028699,0
WA,20421204,762961.098218909,87186.5603014388
