GAS_ZONES,TIMESERIES,LNG_import_ref_quantity
MI,20470424,0
MD,20470424,23490.0572463248
WA,20470425,0
NY,20470425,0
AZ,20470425,0
MI,20470425,0
MN,20470425,0
VT,20470425,0
ID,20470425,0
MS,20470425,0
MD,20470425,23490.0572463248
MT,20470425,0
ND,20470425,0
LA,20470425,0
NH,20470425,0
GA,20470425,19799.3633817501
FL,20470425,0
ME,20470425,0
CA,20470425,0
MA,20470425,141343.410709123
TX,20470425,0
AZ,20470426,0
NY,20470426,0
MA,20470426,141343.410709123
MD,20470426,23490.0572463248
WA,20470426,0
ME,20470426,0
NH,20470426,0
MS,20470426,0
FL,20470426,0
LA,20470426,0
TX,20470426,0
MN,20470426,0
CA,20470426,0
VT,20470426,0
ND,20470426,0
ID,20470426,0
GA,20470426,19799.3633817501
MI,20470426,0
MT,20470426,0
LA,20470427,0
MN,20470427,0
CA,20470427,0
GA,20470427,19799.3633817501
NY,20470427,0
ND,20470427,0
NH,20470427,0
VT,20470427,0
MI,20470427,0
AZ,20470427,0
ID,20470427,0
MA,20470427,141343.410709123
ME,20470427,0
MS,20470427,0
MD,20470427,23490.0572463248
WA,20470427,0
FL,20470427,0
MT,20470427,0
TX,20470427,0
GA,20470428,19799.3633817501
MA,20470428,141343.410709123
MN,20470428,0
ME,20470428,0
ND,20470428,0
VT,20470428,0
NH,20470428,0
NY,20470428,0
MT,20470428,0
MI,20470428,0
FL,20470428,0
LA,20470428,0
MD,20470428,23490.0572463248
MS,20470428,0
TX,20470428,0
AZ,20470428,0
ID,20470428,0
WA,20470428,0
CA,20470428,0
WA,20470429,0
AZ,20470429,0
VT,20470429,0
MN,20470429,0
MI,20470429,0
MD,20470429,23490.0572463248
CA,20470429,0
TX,20470429,0
MT,20470429,0
LA,20470429,0
NH,20470429,0
NY,20470429,0
FL,20470429,0
ID,20470429,0
ND,20470429,0
GA,20470429,19799.3633817501
MA,20470429,141343.410709123
ME,20470429,0
MS,20470429,0
WA,20470403,0
AZ,20470403,0
TX,20470403,0
FL,20470403,0
LA,20470403,0
NH,20470403,0
GA,20470403,19799.3633817501
MD,20470403,23490.0572463248
MN,20470403,0
VT,20470403,0
MT,20470403,0
ME,20470403,0
ID,20470403,0
MS,20470403,0
CA,20470403,0
NY,20470403,0
ND,20470403,0
MA,20470403,141343.410709123
MI,20470403,0
VT,20470430,0
AZ,20470430,0
NY,20470430,0
MD,20470430,23490.0572463248
GA,20470430,19799.3633817501
ID,20470430,0
CA,20470430,0
MA,20470430,141343.410709123
WA,20470430,0
MS,20470430,0
ND,20470430,0
LA,20470430,0
MN,20470430,0
NH,20470430,0
FL,20470430,0
MI,20470430,0
TX,20470430,0
ME,20470430,0
MT,20470430,0
AZ,20470404,0
NY,20470404,0
TX,20470404,0
NH,20470404,0
ND,20470404,0
MA,20470404,141343.410709123
ME,20470404,0
MI,20470404,0
MN,20470404,0
MD,20470404,23490.0572463248
LA,20470404,0
FL,20470404,0
CA,20470404,0
GA,20470404,19799.3633817501
MT,20470404,0
MS,20470404,0
VT,20470404,0
ID,20470404,0
WA,20470404,0
NH,20470405,0
MI,20470405,0
ME,20470405,0
CA,20470405,0
ND,20470405,0
FL,20470405,0
NY,20470405,0
MT,20470405,0
VT,20470405,0
TX,20470405,0
MN,20470405,0
LA,20470405,0
ID,20470405,0
MD,20470405,23490.0572463248
MS,20470405,0
GA,20470405,19799.3633817501
AZ,20470405,0
MA,20470405,141343.410709123
WA,20470405,0
ME,20470406,0
TX,20470406,0
VT,20470406,0
CA,20470406,0
NH,20470406,0
ND,20470406,0
FL,20470406,0
MA,20470406,141343.410709123
WA,20470406,0
MN,20470406,0
ID,20470406,0
MT,20470406,0
GA,20470406,19799.3633817501
NY,20470406,0
LA,20470406,0
AZ,20470406,0
MI,20470406,0
MS,20470406,0
MD,20470406,23490.0572463248
ME,20470407,0
FL,20470407,0
AZ,20470407,0
NH,20470407,0
ND,20470407,0
LA,20470407,0
MA,20470407,141343.410709123
ID,20470407,0
MT,20470407,0
MS,20470407,0
NY,20470407,0
TX,20470407,0
VT,20470407,0
MD,20470407,23490.0572463248
GA,20470407,19799.3633817501
MI,20470407,0
WA,20470407,0
MN,20470407,0
CA,20470407,0
FL,20470408,0
MD,20470408,23490.0572463248
NY,20470408,0
MA,20470408,141343.410709123
ME,20470408,0
WA,20470408,0
CA,20470408,0
LA,20470408,0
VT,20470408,0
ND,20470408,0
NH,20470408,0
MS,20470408,0
MT,20470408,0
GA,20470408,19799.3633817501
MI,20470408,0
MN,20470408,0
AZ,20470408,0
ID,20470408,0
TX,20470408,0
MI,20470409,0
TX,20470409,0
ME,20470409,0
AZ,20470409,0
VT,20470409,0
FL,20470409,0
MS,20470409,0
NY,20470409,0
NH,20470409,0
CA,20470409,0
ID,20470409,0
GA,20470409,19799.3633817501
MT,20470409,0
MD,20470409,23490.0572463248
MA,20470409,141343.410709123
LA,20470409,0
WA,20470409,0
MN,20470409,0
ND,20470409,0
ND,20470501,0
MD,20470501,25150.970063135
TX,20470501,0
NH,20470501,0
LA,20470501,0
MI,20470501,0
GA,20470501,21199.318097083
CA,20470501,0
NY,20470501,0
VT,20470501,0
MT,20470501,0
MN,20470501,0
ID,20470501,0
AZ,20470501,0
FL,20470501,0
WA,20470501,0
ME,20470501,0
MA,20470501,151337.387307676
MS,20470501,0
MN,20470510,0
WA,20470510,0
NY,20470510,0
MA,20470510,151337.387307676
AZ,20470510,0
GA,20470510,21199.318097083
VT,20470510,0
FL,20470510,0
TX,20470510,0
ME,20470510,0
MT,20470510,0
LA,20470510,0
MD,20470510,25150.970063135
CA,20470510,0
ID,20470510,0
ND,20470510,0
MS,20470510,0
NH,20470510,0
MI,20470510,0
MI,20470511,0
MA,20470511,151337.387307676
FL,20470511,0
MN,20470511,0
GA,20470511,21199.318097083
LA,20470511,0
NY,20470511,0
MS,20470511,0
TX,20470511,0
ND,20470511,0
ME,20470511,0
MT,20470511,0
VT,20470511,0
AZ,20470511,0
CA,20470511,0
WA,20470511,0
MD,20470511,25150.970063135
ID,20470511,0
NH,20470511,0
ND,20470512,0
NY,20470512,0
MI,20470512,0
ME,20470512,0
MA,20470512,151337.387307676
TX,20470512,0
LA,20470512,0
CA,20470512,0
MD,20470512,25150.970063135
FL,20470512,0
VT,20470512,0
GA,20470512,21199.318097083
NH,20470512,0
MT,20470512,0
MS,20470512,0
AZ,20470512,0
MN,20470512,0
WA,20470512,0
ID,20470512,0
NH,20470513,0
ND,20470513,0
NY,20470513,0
MS,20470513,0
MA,20470513,151337.387307676
MN,20470513,0
WA,20470513,0
MD,20470513,25150.970063135
AZ,20470513,0
VT,20470513,0
MI,20470513,0
ME,20470513,0
MT,20470513,0
GA,20470513,21199.318097083
FL,20470513,0
LA,20470513,0
TX,20470513,0
CA,20470513,0
ID,20470513,0
MI,20470514,0
VT,20470514,0
GA,20470514,21199.318097083
LA,20470514,0
ME,20470514,0
MS,20470514,0
MN,20470514,0
NY,20470514,0
WA,20470514,0
ND,20470514,0
FL,20470514,0
MA,20470514,151337.387307676
CA,20470514,0
MT,20470514,0
AZ,20470514,0
NH,20470514,0
MD,20470514,25150.970063135
TX,20470514,0
ID,20470514,0
GA,20470515,21199.318097083
MN,20470515,0
MS,20470515,0
FL,20470515,0
NH,20470515,0
WA,20470515,0
CA,20470515,0
LA,20470515,0
MI,20470515,0
ID,20470515,0
MA,20470515,151337.387307676
NY,20470515,0
ME,20470515,0
ND,20470515,0
TX,20470515,0
MD,20470515,25150.970063135
VT,20470515,0
AZ,20470515,0
MT,20470515,0
MI,20470516,0
MN,20470516,0
ID,20470516,0
WA,20470516,0
GA,20470516,21199.318097083
MS,20470516,0
MD,20470516,25150.970063135
MA,20470516,151337.387307676
VT,20470516,0
CA,20470516,0
FL,20470516,0
NH,20470516,0
ND,20470516,0
TX,20470516,0
AZ,20470516,0
MT,20470516,0
ME,20470516,0
NY,20470516,0
LA,20470516,0
WA,20470517,0
ID,20470517,0
AZ,20470517,0
CA,20470517,0
FL,20470517,0
GA,20470517,21199.318097083
LA,20470517,0
MN,20470517,0
MT,20470517,0
MS,20470517,0
MI,20470517,0
NY,20470517,0
VT,20470517,0
NH,20470517,0
ND,20470517,0
ME,20470517,0
MD,20470517,25150.970063135
MA,20470517,151337.387307676
TX,20470517,0
TX,20470518,0
NY,20470518,0
MN,20470518,0
MS,20470518,0
CA,20470518,0
MD,20470518,25150.970063135
NH,20470518,0
ID,20470518,0
WA,20470518,0
MI,20470518,0
LA,20470518,0
AZ,20470518,0
MT,20470518,0
VT,20470518,0
GA,20470518,21199.318097083
ME,20470518,0
MA,20470518,151337.387307676
FL,20470518,0
ND,20470518,0
MA,20470519,151337.387307676
MT,20470519,0
WA,20470519,0
NY,20470519,0
AZ,20470519,0
NH,20470519,0
TX,20470519,0
GA,20470519,21199.318097083
FL,20470519,0
VT,20470519,0
MS,20470519,0
MN,20470519,0
LA,20470519,0
ID,20470519,0
MD,20470519,25150.970063135
ME,20470519,0
CA,20470519,0
ND,20470519,0
MI,20470519,0
MT,20470502,0
NY,20470502,0
WA,20470502,0
MI,20470502,0
MA,20470502,151337.387307676
MN,20470502,0
LA,20470502,0
CA,20470502,0
MS,20470502,0
NH,20470502,0
ME,20470502,0
ND,20470502,0
AZ,20470502,0
MD,20470502,25150.970063135
ID,20470502,0
TX,20470502,0
VT,20470502,0
GA,20470502,21199.318097083
FL,20470502,0
VT,20470520,0
ID,20470520,0
MA,20470520,151337.387307676
AZ,20470520,0
NY,20470520,0
CA,20470520,0
ME,20470520,0
WA,20470520,0
TX,20470520,0
MI,20470520,0
MN,20470520,0
NH,20470520,0
LA,20470520,0
GA,20470520,21199.318097083
MD,20470520,25150.970063135
FL,20470520,0
ND,20470520,0
MS,20470520,0
MT,20470520,0
VT,20470521,0
LA,20470521,0
MS,20470521,0
NH,20470521,0
NY,20470521,0
FL,20470521,0
MI,20470521,0
CA,20470521,0
MT,20470521,0
MN,20470521,0
ME,20470521,0
ID,20470521,0
MD,20470521,25150.970063135
GA,20470521,21199.318097083
AZ,20470521,0
ND,20470521,0
TX,20470521,0
WA,20470521,0
MA,20470521,151337.387307676
MS,20470522,0
WA,20470522,0
ND,20470522,0
VT,20470522,0
MN,20470522,0
LA,20470522,0
MT,20470522,0
NH,20470522,0
ID,20470522,0
GA,20470522,21199.318097083
NY,20470522,0
MD,20470522,25150.970063135
FL,20470522,0
AZ,20470522,0
MI,20470522,0
ME,20470522,0
MA,20470522,151337.387307676
TX,20470522,0
CA,20470522,0
CA,20470523,0
TX,20470523,0
GA,20470523,21199.318097083
ME,20470523,0
ID,20470523,0
MA,20470523,151337.387307676
MN,20470523,0
ND,20470523,0
MD,20470523,25150.970063135
MT,20470523,0
MI,20470523,0
FL,20470523,0
NY,20470523,0
WA,20470523,0
AZ,20470523,0
MS,20470523,0
NH,20470523,0
VT,20470523,0
LA,20470523,0
GA,20470524,21199.318097083
ID,20470524,0
VT,20470524,0
MD,20470524,25150.970063135
TX,20470524,0
LA,20470524,0
MT,20470524,0
MI,20470524,0
MN,20470524,0
NH,20470524,0
WA,20470524,0
ME,20470524,0
CA,20470524,0
ND,20470524,0
FL,20470524,0
MS,20470524,0
MA,20470524,151337.387307676
NY,20470524,0
AZ,20470524,0
MD,20470525,25150.970063135
ID,20470525,0
LA,20470525,0
ND,20470525,0
FL,20470525,0
MT,20470525,0
CA,20470525,0
TX,20470525,0
MN,20470525,0
MI,20470525,0
ME,20470525,0
NY,20470525,0
WA,20470525,0
AZ,20470525,0
VT,20470525,0
MA,20470525,151337.387307676
MS,20470525,0
NH,20470525,0
GA,20470525,21199.318097083
GA,20470526,21199.318097083
NH,20470526,0
ND,20470526,0
AZ,20470526,0
TX,20470526,0
MN,20470526,0
MS,20470526,0
FL,20470526,0
LA,20470526,0
MT,20470526,0
WA,20470526,0
MD,20470526,25150.970063135
MI,20470526,0
ID,20470526,0
NY,20470526,0
ME,20470526,0
CA,20470526,0
MA,20470526,151337.387307676
VT,20470526,0
ID,20470527,0
GA,20470527,21199.318097083
FL,20470527,0
MS,20470527,0
ME,20470527,0
CA,20470527,0
MD,20470527,25150.970063135
MA,20470527,151337.387307676
ND,20470527,0
NH,20470527,0
MI,20470527,0
AZ,20470527,0
NY,20470527,0
MN,20470527,0
MT,20470527,0
TX,20470527,0
LA,20470527,0
WA,20470527,0
VT,20470527,0
ME,20470528,0
ND,20470528,0
NY,20470528,0
LA,20470528,0
CA,20470528,0
GA,20470528,21199.318097083
NH,20470528,0
MA,20470528,151337.387307676
MI,20470528,0
FL,20470528,0
AZ,20470528,0
VT,20470528,0
MN,20470528,0
MT,20470528,0
MS,20470528,0
WA,20470528,0
ID,20470528,0
TX,20470528,0
MD,20470528,25150.970063135
FL,20470529,0
GA,20470529,21199.318097083
MI,20470529,0
ME,20470529,0
AZ,20470529,0
WA,20470529,0
NH,20470529,0
ND,20470529,0
MS,20470529,0
MD,20470529,25150.970063135
MN,20470529,0
MA,20470529,151337.387307676
NY,20470529,0
TX,20470529,0
VT,20470529,0
MT,20470529,0
CA,20470529,0
ID,20470529,0
LA,20470529,0
NH,20470503,0
MI,20470503,0
MN,20470503,0
MD,20470503,25150.970063135
AZ,20470503,0
GA,20470503,21199.318097083
MA,20470503,151337.387307676
FL,20470503,0
VT,20470503,0
LA,20470503,0
WA,20470503,0
ID,20470503,0
NY,20470503,0
ND,20470503,0
MS,20470503,0
CA,20470503,0
ME,20470503,0
TX,20470503,0
MT,20470503,0
MS,20470530,0
AZ,20470530,0
FL,20470530,0
ME,20470530,0
MN,20470530,0
MA,20470530,151337.387307676
CA,20470530,0
ID,20470530,0
TX,20470530,0
VT,20470530,0
NY,20470530,0
ND,20470530,0
LA,20470530,0
MI,20470530,0
GA,20470530,21199.318097083
WA,20470530,0
MD,20470530,25150.970063135
MT,20470530,0
NH,20470530,0
MI,20470531,0
ID,20470531,0
TX,20470531,0
NY,20470531,0
MA,20470531,151337.387307676
LA,20470531,0
MS,20470531,0
MD,20470531,25150.970063135
ME,20470531,0
FL,20470531,0
AZ,20470531,0
VT,20470531,0
WA,20470531,0
MT,20470531,0
MN,20470531,0
NH,20470531,0
CA,20470531,0
GA,20470531,21199.318097083
ND,20470531,0
MI,20470504,0
MA,20470504,151337.387307676
MN,20470504,0
LA,20470504,0
ME,20470504,0
MT,20470504,0
ID,20470504,0
VT,20470504,0
MS,20470504,0
NH,20470504,0
CA,20470504,0
MD,20470504,25150.970063135
GA,20470504,21199.318097083
ND,20470504,0
AZ,20470504,0
NY,20470504,0
WA,20470504,0
FL,20470504,0
TX,20470504,0
NH,20470505,0
CA,20470505,0
MT,20470505,0
MN,20470505,0
AZ,20470505,0
MA,20470505,151337.387307676
VT,20470505,0
ID,20470505,0
MD,20470505,25150.970063135
ND,20470505,0
TX,20470505,0
GA,20470505,21199.318097083
FL,20470505,0
MS,20470505,0
NY,20470505,0
LA,20470505,0
ME,20470505,0
WA,20470505,0
MI,20470505,0
MT,20470506,0
NH,20470506,0
FL,20470506,0
LA,20470506,0
NY,20470506,0
ID,20470506,0
ND,20470506,0
ME,20470506,0
AZ,20470506,0
MI,20470506,0
CA,20470506,0
VT,20470506,0
GA,20470506,21199.318097083
TX,20470506,0
WA,20470506,0
MA,20470506,151337.387307676
MS,20470506,0
MN,20470506,0
MD,20470506,25150.970063135
ME,20470507,0
MN,20470507,0
MI,20470507,0
MA,20470507,151337.387307676
MT,20470507,0
VT,20470507,0
MS,20470507,0
ND,20470507,0
MD,20470507,25150.970063135
ID,20470507,0
LA,20470507,0
NY,20470507,0
CA,20470507,0
NH,20470507,0
TX,20470507,0
WA,20470507,0
FL,20470507,0
GA,20470507,21199.318097083
AZ,20470507,0
GA,20470508,21199.318097083
VT,20470508,0
ME,20470508,0
TX,20470508,0
FL,20470508,0
CA,20470508,0
ID,20470508,0
AZ,20470508,0
LA,20470508,0
NH,20470508,0
WA,20470508,0
MN,20470508,0
MA,20470508,151337.387307676
MD,20470508,25150.970063135
MT,20470508,0
NY,20470508,0
MI,20470508,0
ND,20470508,0
MS,20470508,0
MI,20470509,0
NH,20470509,0
LA,20470509,0
MN,20470509,0
MD,20470509,25150.970063135
GA,20470509,21199.318097083
AZ,20470509,0
NY,20470509,0
FL,20470509,0
MT,20470509,0
ID,20470509,0
VT,20470509,0
MA,20470509,151337.387307676
ND,20470509,0
ME,20470509,0
WA,20470509,0
MS,20470509,0
TX,20470509,0
CA,20470509,0
WA,20470601,0
ND,20470601,0
MI,20470601,0
MN,20470601,0
LA,20470601,0
NY,20470601,0
VT,20470601,0
FL,20470601,0
MD,20470601,27840.7079987397
MA,20470601,167521.968287851
MS,20470601,0
NH,20470601,0
TX,20470601,0
AZ,20470601,0
ID,20470601,0
ME,20470601,0
GA,20470601,23466.4517285707
CA,20470601,0
MT,20470601,0
FL,20470610,0
WA,20470610,0
MT,20470610,0
AZ,20470610,0
MN,20470610,0
ID,20470610,0
MD,20470610,27840.7079987397
NH,20470610,0
LA,20470610,0
NY,20470610,0
VT,20470610,0
ME,20470610,0
MA,20470610,167521.968287851
ND,20470610,0
CA,20470610,0
MI,20470610,0
GA,20470610,23466.4517285707
TX,20470610,0
MS,20470610,0
LA,20470611,0
MA,20470611,167521.968287851
WA,20470611,0
MN,20470611,0
MT,20470611,0
MI,20470611,0
ND,20470611,0
TX,20470611,0
AZ,20470611,0
CA,20470611,0
ID,20470611,0
VT,20470611,0
ME,20470611,0
GA,20470611,23466.4517285707
NY,20470611,0
FL,20470611,0
MS,20470611,0
NH,20470611,0
MD,20470611,27840.7079987397
ND,20470612,0
MI,20470612,0
ID,20470612,0
MD,20470612,27840.7079987397
TX,20470612,0
ME,20470612,0
LA,20470612,0
MS,20470612,0
GA,20470612,23466.4517285707
NH,20470612,0
CA,20470612,0
MA,20470612,167521.968287851
WA,20470612,0
VT,20470612,0
MT,20470612,0
MN,20470612,0
FL,20470612,0
AZ,20470612,0
NY,20470612,0
FL,20470613,0
NY,20470613,0
ID,20470613,0
LA,20470613,0
MN,20470613,0
MS,20470613,0
VT,20470613,0
MI,20470613,0
NH,20470613,0
ME,20470613,0
MA,20470613,167521.968287851
WA,20470613,0
AZ,20470613,0
ND,20470613,0
CA,20470613,0
TX,20470613,0
MD,20470613,27840.7079987397
GA,20470613,23466.4517285707
MT,20470613,0
VT,20470614,0
MA,20470614,167521.968287851
ND,20470614,0
FL,20470614,0
MN,20470614,0
AZ,20470614,0
TX,20470614,0
GA,20470614,23466.4517285707
MD,20470614,27840.7079987397
NY,20470614,0
ME,20470614,0
ID,20470614,0
MI,20470614,0
LA,20470614,0
MS,20470614,0
NH,20470614,0
WA,20470614,0
CA,20470614,0
MT,20470614,0
LA,20470615,0
FL,20470615,0
GA,20470615,23466.4517285707
MT,20470615,0
ID,20470615,0
MD,20470615,27840.7079987397
ME,20470615,0
TX,20470615,0
WA,20470615,0
NY,20470615,0
VT,20470615,0
CA,20470615,0
AZ,20470615,0
ND,20470615,0
MN,20470615,0
MA,20470615,167521.968287851
MI,20470615,0
MS,20470615,0
NH,20470615,0
ME,20470616,0
TX,20470616,0
ID,20470616,0
FL,20470616,0
MS,20470616,0
MA,20470616,167521.968287851
WA,20470616,0
GA,20470616,23466.4517285707
VT,20470616,0
NH,20470616,0
MN,20470616,0
AZ,20470616,0
MT,20470616,0
MI,20470616,0
MD,20470616,27840.7079987397
ND,20470616,0
CA,20470616,0
LA,20470616,0
NY,20470616,0
VT,20470617,0
LA,20470617,0
AZ,20470617,0
MS,20470617,0
MD,20470617,27840.7079987397
MN,20470617,0
CA,20470617,0
ME,20470617,0
GA,20470617,23466.4517285707
WA,20470617,0
MA,20470617,167521.968287851
MT,20470617,0
NY,20470617,0
ID,20470617,0
NH,20470617,0
MI,20470617,0
FL,20470617,0
ND,20470617,0
TX,20470617,0
FL,20470618,0
MT,20470618,0
LA,20470618,0
MI,20470618,0
MA,20470618,167521.968287851
MN,20470618,0
MS,20470618,0
ID,20470618,0
NY,20470618,0
NH,20470618,0
VT,20470618,0
MD,20470618,27840.7079987397
GA,20470618,23466.4517285707
WA,20470618,0
ME,20470618,0
CA,20470618,0
AZ,20470618,0
ND,20470618,0
TX,20470618,0
LA,20470619,0
WA,20470619,0
NH,20470619,0
MA,20470619,167521.968287851
MN,20470619,0
MD,20470619,27840.7079987397
ID,20470619,0
MT,20470619,0
MS,20470619,0
CA,20470619,0
NY,20470619,0
MI,20470619,0
VT,20470619,0
GA,20470619,23466.4517285707
AZ,20470619,0
FL,20470619,0
TX,20470619,0
ND,20470619,0
ME,20470619,0
WA,20470602,0
TX,20470602,0
MD,20470602,27840.7079987397
VT,20470602,0
NH,20470602,0
ME,20470602,0
GA,20470602,23466.4517285707
FL,20470602,0
MN,20470602,0
NY,20470602,0
MI,20470602,0
MA,20470602,167521.968287851
LA,20470602,0
MS,20470602,0
CA,20470602,0
ID,20470602,0
AZ,20470602,0
MT,20470602,0
ND,20470602,0
TX,20470620,0
MS,20470620,0
MD,20470620,27840.7079987397
NY,20470620,0
NH,20470620,0
WA,20470620,0
LA,20470620,0
AZ,20470620,0
ND,20470620,0
MT,20470620,0
GA,20470620,23466.4517285707
MI,20470620,0
VT,20470620,0
MN,20470620,0
ID,20470620,0
ME,20470620,0
CA,20470620,0
FL,20470620,0
MA,20470620,167521.968287851
TX,20470621,0
MS,20470621,0
MN,20470621,0
WA,20470621,0
NY,20470621,0
MD,20470621,27840.7079987397
CA,20470621,0
GA,20470621,23466.4517285707
MI,20470621,0
VT,20470621,0
LA,20470621,0
ND,20470621,0
ID,20470621,0
MA,20470621,167521.968287851
AZ,20470621,0
MT,20470621,0
FL,20470621,0
ME,20470621,0
NH,20470621,0
AZ,20470622,0
MI,20470622,0
ME,20470622,0
MS,20470622,0
TX,20470622,0
VT,20470622,0
MA,20470622,167521.968287851
NY,20470622,0
WA,20470622,0
ID,20470622,0
ND,20470622,0
CA,20470622,0
MD,20470622,27840.7079987397
MN,20470622,0
NH,20470622,0
LA,20470622,0
GA,20470622,23466.4517285707
FL,20470622,0
MT,20470622,0
MD,20470623,27840.7079987397
LA,20470623,0
TX,20470623,0
ND,20470623,0
WA,20470623,0
ME,20470623,0
GA,20470623,23466.4517285707
MN,20470623,0
FL,20470623,0
CA,20470623,0
MI,20470623,0
MS,20470623,0
ID,20470623,0
VT,20470623,0
NY,20470623,0
MT,20470623,0
NH,20470623,0
MA,20470623,167521.968287851
AZ,20470623,0
NY,20470624,0
MS,20470624,0
VT,20470624,0
TX,20470624,0
MA,20470624,167521.968287851
MI,20470624,0
AZ,20470624,0
CA,20470624,0
GA,20470624,23466.4517285707
MN,20470624,0
ID,20470624,0
ME,20470624,0
WA,20470624,0
MD,20470624,27840.7079987397
MT,20470624,0
NH,20470624,0
LA,20470624,0
FL,20470624,0
ND,20470624,0
ND,20470625,0
NY,20470625,0
GA,20470625,23466.4517285707
NH,20470625,0
ID,20470625,0
VT,20470625,0
CA,20470625,0
AZ,20470625,0
MN,20470625,0
LA,20470625,0
MS,20470625,0
MI,20470625,0
MD,20470625,27840.7079987397
ME,20470625,0
FL,20470625,0
WA,20470625,0
MA,20470625,167521.968287851
MT,20470625,0
TX,20470625,0
WA,20470626,0
MS,20470626,0
ND,20470626,0
MN,20470626,0
MD,20470626,27840.7079987397
NY,20470626,0
ID,20470626,0
GA,20470626,23466.4517285707
MT,20470626,0
VT,20470626,0
FL,20470626,0
MA,20470626,167521.968287851
AZ,20470626,0
NH,20470626,0
ME,20470626,0
CA,20470626,0
MI,20470626,0
LA,20470626,0
TX,20470626,0
ND,20470627,0
ME,20470627,0
NY,20470627,0
CA,20470627,0
ID,20470627,0
MA,20470627,167521.968287851
MS,20470627,0
GA,20470627,23466.4517285707
MN,20470627,0
MD,20470627,27840.7079987397
AZ,20470627,0
MT,20470627,0
TX,20470627,0
FL,20470627,0
LA,20470627,0
NH,20470627,0
MI,20470627,0
WA,20470627,0
VT,20470627,0
ME,20470628,0
MS,20470628,0
GA,20470628,23466.4517285707
ND,20470628,0
CA,20470628,0
MN,20470628,0
MI,20470628,0
MA,20470628,167521.968287851
ID,20470628,0
WA,20470628,0
LA,20470628,0
MD,20470628,27840.7079987397
NY,20470628,0
MT,20470628,0
TX,20470628,0
NH,20470628,0
AZ,20470628,0
FL,20470628,0
VT,20470628,0
ID,20470629,0
CA,20470629,0
MT,20470629,0
MI,20470629,0
MA,20470629,167521.968287851
NH,20470629,0
NY,20470629,0
FL,20470629,0
VT,20470629,0
ME,20470629,0
MS,20470629,0
GA,20470629,23466.4517285707
MN,20470629,0
LA,20470629,0
WA,20470629,0
MD,20470629,27840.7079987397
AZ,20470629,0
ND,20470629,0
TX,20470629,0
WA,20470603,0
ND,20470603,0
MI,20470603,0
LA,20470603,0
NH,20470603,0
ID,20470603,0
ME,20470603,0
MD,20470603,27840.7079987397
MS,20470603,0
CA,20470603,0
FL,20470603,0
TX,20470603,0
MN,20470603,0
VT,20470603,0
MT,20470603,0
GA,20470603,23466.4517285707
NY,20470603,0
MA,20470603,167521.968287851
AZ,20470603,0
TX,20470630,0
CA,20470630,0
AZ,20470630,0
VT,20470630,0
GA,20470630,23466.4517285707
MA,20470630,167521.968287851
MN,20470630,0
NY,20470630,0
NH,20470630,0
MS,20470630,0
MT,20470630,0
ID,20470630,0
LA,20470630,0
MD,20470630,27840.7079987397
ME,20470630,0
ND,20470630,0
MI,20470630,0
FL,20470630,0
WA,20470630,0
NY,20470604,0
MD,20470604,27840.7079987397
ME,20470604,0
FL,20470604,0
VT,20470604,0
LA,20470604,0
CA,20470604,0
MS,20470604,0
TX,20470604,0
GA,20470604,23466.4517285707
MN,20470604,0
AZ,20470604,0
NH,20470604,0
ID,20470604,0
WA,20470604,0
MT,20470604,0
ND,20470604,0
MI,20470604,0
MA,20470604,167521.968287851
MN,20470605,0
ID,20470605,0
FL,20470605,0
WA,20470605,0
NH,20470605,0
VT,20470605,0
MD,20470605,27840.7079987397
MI,20470605,0
MT,20470605,0
ND,20470605,0
LA,20470605,0
CA,20470605,0
AZ,20470605,0
MA,20470605,167521.968287851
NY,20470605,0
GA,20470605,23466.4517285707
TX,20470605,0
ME,20470605,0
MS,20470605,0
TX,20470606,0
LA,20470606,0
WA,20470606,0
NY,20470606,0
MT,20470606,0
FL,20470606,0
GA,20470606,23466.4517285707
NH,20470606,0
ND,20470606,0
MD,20470606,27840.7079987397
AZ,20470606,0
MI,20470606,0
ID,20470606,0
VT,20470606,0
CA,20470606,0
MN,20470606,0
MS,20470606,0
ME,20470606,0
MA,20470606,167521.968287851
LA,20470607,0
AZ,20470607,0
NY,20470607,0
ID,20470607,0
MD,20470607,27840.7079987397
CA,20470607,0
VT,20470607,0
FL,20470607,0
MI,20470607,0
ND,20470607,0
MN,20470607,0
MT,20470607,0
TX,20470607,0
MS,20470607,0
WA,20470607,0
GA,20470607,23466.4517285707
ME,20470607,0
MA,20470607,167521.968287851
NH,20470607,0
ND,20470608,0
NY,20470608,0
MA,20470608,167521.968287851
CA,20470608,0
MT,20470608,0
LA,20470608,0
FL,20470608,0
MN,20470608,0
VT,20470608,0
WA,20470608,0
MS,20470608,0
GA,20470608,23466.4517285707
TX,20470608,0
MI,20470608,0
ID,20470608,0
NH,20470608,0
AZ,20470608,0
MD,20470608,27840.7079987397
ME,20470608,0
AZ,20470609,0
VT,20470609,0
ME,20470609,0
NH,20470609,0
FL,20470609,0
ND,20470609,0
LA,20470609,0
CA,20470609,0
ID,20470609,0
MA,20470609,167521.968287851
MS,20470609,0
MT,20470609,0
NY,20470609,0
MI,20470609,0
MD,20470609,27840.7079987397
MN,20470609,0
GA,20470609,23466.4517285707
WA,20470609,0
TX,20470609,0
AZ,20470701,0
ND,20470701,0
